Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-03-30T03:00:00.000000,Singapore,Singapore,SG,326.53,437.04,14.66,14.66,emcsg.com;  ema.gov.sg,false,""
2025-03-30T04:00:00.000000,Singapore,Singapore,SG,331.63,442.8,13.6,13.6, ema.gov.sg; emcsg.com,false,""
2025-03-30T05:00:00.000000,Singapore,Singapore,SG,345.06,457.92,10.74,10.74,emcsg.com;  ema.gov.sg,false,""
2025-03-30T06:00:00.000000,Singapore,Singapore,SG,352.32,467.24,8.31,8.31,emcsg.com;  ema.gov.sg,false,""
2025-03-30T07:00:00.000000,Singapore,Singapore,SG,358.41,474.92,6.45,6.45, ema.gov.sg; emcsg.com,false,""
2025-03-30T08:00:00.000000,Singapore,Singapore,SG,370.22,488.96,3.33,3.33, ema.gov.sg; emcsg.com,false,""
2025-03-30T09:00:00.000000,Singapore,Singapore,SG,367.42,486.12,3.67,3.67,emcsg.com;  ema.gov.sg,false,""
2025-03-30T10:00:00.000000,Singapore,Singapore,SG,372.4,491.84,2.51,2.51,emcsg.com;  ema.gov.sg,false,""
2025-03-30T11:00:00.000000,Singapore,Singapore,SG,373.77,493.86,1.84,1.84,emcsg.com;  ema.gov.sg,false,""
2025-03-30T12:00:00.000000,Singapore,Singapore,SG,373.76,493.85,1.83,1.83, ema.gov.sg; emcsg.com,false,""
2025-03-30T13:00:00.000000,Singapore,Singapore,SG,373.8,493.9,1.86,1.86, ema.gov.sg; emcsg.com,false,""
2025-03-30T14:00:00.000000,Singapore,Singapore,SG,374.08,494.15,1.93,1.93, ema.gov.sg; emcsg.com,false,""
2025-03-30T15:00:00.000000,Singapore,Singapore,SG,374.67,494.66,2.01,2.01,emcsg.com;  ema.gov.sg,false,""
2025-03-30T16:00:00.000000,Singapore,Singapore,SG,374.31,494.41,2.1,2.1, ema.gov.sg; emcsg.com,false,""
2025-03-30T17:00:00.000000,Singapore,Singapore,SG,374.47,494.58,2.18,2.18,emcsg.com;  ema.gov.sg,false,""
2025-03-30T18:00:00.000000,Singapore,Singapore,SG,375.0,495.04,2.23,2.23, ema.gov.sg; emcsg.com,false,""
2025-03-30T19:00:00.000000,Singapore,Singapore,SG,375.28,495.28,2.26,2.26,emcsg.com;  ema.gov.sg,false,""
2025-03-30T20:00:00.000000,Singapore,Singapore,SG,374.88,494.94,2.22,2.22, ema.gov.sg; emcsg.com,false,""
2025-03-30T21:00:00.000000,Singapore,Singapore,SG,374.52,494.61,2.15,2.15, ema.gov.sg; emcsg.com,false,""
2025-03-30T22:00:00.000000,Singapore,Singapore,SG,374.96,494.95,2.11,2.11,emcsg.com;  ema.gov.sg,false,""
2025-03-30T23:00:00.000000,Singapore,Singapore,SG,373.8,493.58,2.34,2.34, ema.gov.sg; emcsg.com,false,""
2025-03-31T00:00:00.000000,Singapore,Singapore,SG,374.13,493.24,2.7,2.7,emcsg.com;  ema.gov.sg,false,""
2025-03-31T01:00:00.000000,Singapore,Singapore,SG,364.38,482.34,4.65,4.65, ema.gov.sg; emcsg.com,false,""
2025-03-31T02:00:00.000000,Singapore,Singapore,SG,344.43,458.56,9.82,9.82,emcsg.com;  ema.gov.sg,false,""
2025-03-31T03:00:00.000000,Singapore,Singapore,SG,337.82,450.52,11.7,11.7,emcsg.com;  ema.gov.sg,false,""
2025-03-31T04:00:00.000000,Singapore,Singapore,SG,336.19,448.44,12.24,12.24, ema.gov.sg; emcsg.com,false,""
2025-03-31T05:00:00.000000,Singapore,Singapore,SG,345.11,458.8,10.12,10.12, ema.gov.sg; emcsg.com,false,""
2025-03-31T06:00:00.000000,Singapore,Singapore,SG,369.15,486.32,4.71,4.71,emcsg.com;  ema.gov.sg,false,""
2025-03-31T07:00:00.000000,Singapore,Singapore,SG,369.28,488.06,3.68,3.68,emcsg.com;  ema.gov.sg,false,""
2025-03-31T08:00:00.000000,Singapore,Singapore,SG,368.77,487.1,4.0,4.0,emcsg.com;  ema.gov.sg,false,""
2025-03-31T09:00:00.000000,Singapore,Singapore,SG,364.75,482.8,4.73,4.73,emcsg.com;  ema.gov.sg,false,""
2025-03-31T10:00:00.000000,Singapore,Singapore,SG,371.56,490.68,2.99,2.99, ema.gov.sg; emcsg.com,false,""
2025-03-31T11:00:00.000000,Singapore,Singapore,SG,374.56,494.51,1.92,1.92, ema.gov.sg; emcsg.com,false,""
2025-03-31T12:00:00.000000,Singapore,Singapore,SG,374.04,494.1,1.9,1.9,emcsg.com;  ema.gov.sg,false,""
2025-03-31T13:00:00.000000,Singapore,Singapore,SG,373.93,494.02,1.92,1.92,emcsg.com;  ema.gov.sg,false,""
2025-03-31T14:00:00.000000,Singapore,Singapore,SG,374.08,494.18,1.99,1.99,emcsg.com;  ema.gov.sg,false,""
2025-03-31T15:00:00.000000,Singapore,Singapore,SG,374.36,494.44,2.08,2.08, ema.gov.sg; emcsg.com,false,""
2025-03-31T16:00:00.000000,Singapore,Singapore,SG,374.41,494.52,2.15,2.15, ema.gov.sg; emcsg.com,false,""
2025-03-31T17:00:00.000000,Singapore,Singapore,SG,374.81,494.87,2.24,2.24, ema.gov.sg; emcsg.com,false,""
2025-03-31T18:00:00.000000,Singapore,Singapore,SG,375.38,495.36,2.29,2.29,emcsg.com;  ema.gov.sg,false,""
2025-03-31T19:00:00.000000,Singapore,Singapore,SG,375.12,495.16,2.31,2.31, ema.gov.sg; emcsg.com,false,""
2025-03-31T20:00:00.000000,Singapore,Singapore,SG,375.11,495.15,2.3,2.3, ema.gov.sg; emcsg.com,false,""
2025-03-31T21:00:00.000000,Singapore,Singapore,SG,374.64,494.73,2.21,2.21,emcsg.com;  ema.gov.sg,false,""
2025-03-31T22:00:00.000000,Singapore,Singapore,SG,374.85,494.85,2.09,2.09,emcsg.com;  ema.gov.sg,false,""
2025-03-31T23:00:00.000000,Singapore,Singapore,SG,375.49,494.78,2.36,2.36, ema.gov.sg; emcsg.com,false,""
2025-04-01T00:00:00.000000,Singapore,Singapore,SG,368.4,486.95,3.62,3.62, ema.gov.sg; emcsg.com,false,""
2025-04-01T01:00:00.000000,Singapore,Singapore,SG,355.68,472.13,6.63,6.63, ema.gov.sg; emcsg.com,false,""
2025-04-01T02:00:00.000000,Singapore,Singapore,SG,340.89,454.36,10.56,10.56, ema.gov.sg; emcsg.com,false,""
2025-04-01T03:00:00.000000,Singapore,Singapore,SG,332.54,444.12,13.0,13.0, ema.gov.sg; emcsg.com,false,""
2025-04-01T04:00:00.000000,Singapore,Singapore,SG,332.95,444.44,13.03,13.03, ema.gov.sg; emcsg.com,false,""
2025-04-01T05:00:00.000000,Singapore,Singapore,SG,338.69,451.31,11.49,11.49, ema.gov.sg; emcsg.com,false,""
2025-04-01T06:00:00.000000,Singapore,Singapore,SG,338.74,450.99,11.77,11.77,emcsg.com;  ema.gov.sg,false,""
2025-04-01T07:00:00.000000,Singapore,Singapore,SG,340.03,452.97,11.09,11.09,emcsg.com;  ema.gov.sg,false,""
2025-04-01T08:00:00.000000,Singapore,Singapore,SG,357.15,472.47,7.29,7.29, ema.gov.sg; emcsg.com,false,""
2025-04-01T09:00:00.000000,Singapore,Singapore,SG,367.5,485.63,3.96,3.96,emcsg.com;  ema.gov.sg,false,""
2025-04-01T10:00:00.000000,Singapore,Singapore,SG,371.53,490.65,2.78,2.78, ema.gov.sg; emcsg.com,false,""
2025-04-01T11:00:00.000000,Singapore,Singapore,SG,374.8,494.63,1.86,1.86,emcsg.com;  ema.gov.sg,false,""
2025-04-01T12:00:00.000000,Singapore,Singapore,SG,376.49,495.91,1.95,1.95,emcsg.com;  ema.gov.sg,false,""
2025-04-01T13:00:00.000000,Singapore,Singapore,SG,375.53,495.22,1.95,1.95, ema.gov.sg; emcsg.com,false,""
2025-04-01T14:00:00.000000,Singapore,Singapore,SG,375.79,495.46,2.04,2.04, ema.gov.sg; emcsg.com,false,""
2025-04-01T15:00:00.000000,Singapore,Singapore,SG,375.92,495.63,2.12,2.12, ema.gov.sg; emcsg.com,false,""
2025-04-01T16:00:00.000000,Singapore,Singapore,SG,375.42,495.31,2.19,2.19, ema.gov.sg; emcsg.com,false,""
2025-04-01T17:00:00.000000,Singapore,Singapore,SG,377.92,497.33,2.29,2.29,emcsg.com;  ema.gov.sg,false,""
2025-04-01T18:00:00.000000,Singapore,Singapore,SG,377.67,497.2,2.29,2.29,emcsg.com;  ema.gov.sg,false,""
2025-04-01T19:00:00.000000,Singapore,Singapore,SG,378.05,497.55,2.3,2.3, ema.gov.sg; emcsg.com,false,""
2025-04-01T20:00:00.000000,Singapore,Singapore,SG,378.84,498.2,2.3,2.3, ema.gov.sg; emcsg.com,false,""
2025-04-01T21:00:00.000000,Singapore,Singapore,SG,377.9,497.41,2.21,2.21, ema.gov.sg; emcsg.com,false,""
2025-04-01T22:00:00.000000,Singapore,Singapore,SG,377.44,496.96,2.1,2.1,emcsg.com;  ema.gov.sg,false,""
2025-04-01T23:00:00.000000,Singapore,Singapore,SG,375.09,494.83,2.09,2.09,emcsg.com;  ema.gov.sg,false,""
2025-04-02T00:00:00.000000,Singapore,Singapore,SG,368.22,487.18,3.38,3.38,emcsg.com;  ema.gov.sg,false,""
2025-04-02T01:00:00.000000,Singapore,Singapore,SG,362.95,480.57,4.98,4.98,emcsg.com;  ema.gov.sg,false,""
2025-04-02T02:00:00.000000,Singapore,Singapore,SG,355.24,471.46,6.89,6.89,emcsg.com;  ema.gov.sg,false,""
2025-04-02T03:00:00.000000,Singapore,Singapore,SG,346.36,460.62,9.45,9.45,emcsg.com;  ema.gov.sg,false,""
2025-04-02T04:00:00.000000,Singapore,Singapore,SG,321.08,430.49,16.06,16.06, ema.gov.sg; emcsg.com,false,""
2025-04-02T05:00:00.000000,Singapore,Singapore,SG,319.77,428.76,16.54,16.54, ema.gov.sg; emcsg.com,false,""
2025-04-02T06:00:00.000000,Singapore,Singapore,SG,328.01,438.31,14.61,14.61,emcsg.com;  ema.gov.sg,false,""
2025-04-02T07:00:00.000000,Singapore,Singapore,SG,339.81,451.79,11.94,11.94,emcsg.com;  ema.gov.sg,false,""
2025-04-02T08:00:00.000000,Singapore,Singapore,SG,348.14,462.17,9.4,9.4, ema.gov.sg; emcsg.com,false,""
2025-04-02T09:00:00.000000,Singapore,Singapore,SG,363.53,480.0,5.75,5.75, ema.gov.sg; emcsg.com,false,""
2025-04-02T10:00:00.000000,Singapore,Singapore,SG,372.18,491.21,2.84,2.84,emcsg.com;  ema.gov.sg,false,""
2025-04-02T11:00:00.000000,Singapore,Singapore,SG,373.97,494.04,1.88,1.88, ema.gov.sg; emcsg.com,false,""
2025-04-02T12:00:00.000000,Singapore,Singapore,SG,376.67,496.17,1.96,1.96, ema.gov.sg; emcsg.com,false,""
2025-04-02T13:00:00.000000,Singapore,Singapore,SG,376.8,496.37,2.0,2.0,emcsg.com;  ema.gov.sg,false,""
2025-04-02T14:00:00.000000,Singapore,Singapore,SG,376.12,495.9,2.07,2.07, ema.gov.sg; emcsg.com,false,""
2025-04-02T15:00:00.000000,Singapore,Singapore,SG,375.36,495.32,2.19,2.19, ema.gov.sg; emcsg.com,false,""
2025-04-02T16:00:00.000000,Singapore,Singapore,SG,377.22,496.94,2.36,2.36, ema.gov.sg; emcsg.com,false,""
2025-04-02T17:00:00.000000,Singapore,Singapore,SG,377.9,497.53,2.41,2.41,emcsg.com;  ema.gov.sg,false,""
2025-04-02T18:00:00.000000,Singapore,Singapore,SG,376.95,496.75,2.46,2.46, ema.gov.sg; emcsg.com,false,""
2025-04-02T19:00:00.000000,Singapore,Singapore,SG,377.01,496.81,2.49,2.49,emcsg.com;  ema.gov.sg,false,""
2025-04-02T20:00:00.000000,Singapore,Singapore,SG,376.5,496.39,2.52,2.52,emcsg.com;  ema.gov.sg,false,""
2025-04-02T21:00:00.000000,Singapore,Singapore,SG,377.05,496.8,2.47,2.47,emcsg.com;  ema.gov.sg,false,""
2025-04-02T22:00:00.000000,Singapore,Singapore,SG,376.17,496.01,2.33,2.33,emcsg.com;  ema.gov.sg,false,""
2025-04-02T23:00:00.000000,Singapore,Singapore,SG,375.97,495.33,2.54,2.54, ema.gov.sg; emcsg.com,false,""
2025-04-03T00:00:00.000000,Singapore,Singapore,SG,363.75,481.6,4.96,4.96, ema.gov.sg; emcsg.com,false,""
2025-04-03T01:00:00.000000,Singapore,Singapore,SG,348.46,463.37,8.92,8.92,emcsg.com;  ema.gov.sg,false,""
2025-04-03T02:00:00.000000,Singapore,Singapore,SG,335.21,447.44,12.45,12.45, ema.gov.sg; emcsg.com,false,""
2025-04-03T03:00:00.000000,Singapore,Singapore,SG,327.16,437.71,14.66,14.66,emcsg.com;  ema.gov.sg,false,""
2025-04-03T04:00:00.000000,Singapore,Singapore,SG,325.15,434.9,15.48,15.48, ema.gov.sg; emcsg.com,false,""
2025-04-03T05:00:00.000000,Singapore,Singapore,SG,341.76,454.12,11.58,11.58, ema.gov.sg; emcsg.com,false,""
2025-04-03T06:00:00.000000,Singapore,Singapore,SG,347.11,460.94,9.84,9.84,emcsg.com;  ema.gov.sg,false,""
2025-04-03T07:00:00.000000,Singapore,Singapore,SG,353.4,467.97,8.52,8.52, ema.gov.sg; emcsg.com,false,""
2025-04-03T08:00:00.000000,Singapore,Singapore,SG,365.2,482.2,5.29,5.29, ema.gov.sg; emcsg.com,false,""
2025-04-03T09:00:00.000000,Singapore,Singapore,SG,370.21,487.94,4.14,4.14,emcsg.com;  ema.gov.sg,false,""
2025-04-03T10:00:00.000000,Singapore,Singapore,SG,375.49,494.92,2.29,2.29,emcsg.com;  ema.gov.sg,false,""
2025-04-03T11:00:00.000000,Singapore,Singapore,SG,376.43,496.08,2.01,2.01, ema.gov.sg; emcsg.com,false,""
2025-04-03T12:00:00.000000,Singapore,Singapore,SG,375.56,495.38,2.03,2.03, ema.gov.sg; emcsg.com,false,""
2025-04-03T13:00:00.000000,Singapore,Singapore,SG,377.12,496.67,2.09,2.09,emcsg.com;  ema.gov.sg,false,""
2025-04-03T14:00:00.000000,Singapore,Singapore,SG,377.31,496.9,2.15,2.15, ema.gov.sg; emcsg.com,false,""
2025-04-03T15:00:00.000000,Singapore,Singapore,SG,376.9,496.61,2.26,2.26, ema.gov.sg; emcsg.com,false,""
2025-04-03T16:00:00.000000,Singapore,Singapore,SG,377.12,496.82,2.36,2.36, ema.gov.sg; emcsg.com,false,""
2025-04-03T17:00:00.000000,Singapore,Singapore,SG,377.02,496.76,2.41,2.41,emcsg.com;  ema.gov.sg,false,""
2025-04-03T18:00:00.000000,Singapore,Singapore,SG,379.29,498.64,2.48,2.48, ema.gov.sg; emcsg.com,false,""
2025-04-03T19:00:00.000000,Singapore,Singapore,SG,378.15,497.7,2.51,2.51, ema.gov.sg; emcsg.com,false,""
2025-04-03T20:00:00.000000,Singapore,Singapore,SG,377.19,496.91,2.49,2.49,emcsg.com;  ema.gov.sg,false,""
2025-04-03T21:00:00.000000,Singapore,Singapore,SG,376.43,496.25,2.4,2.4,emcsg.com;  ema.gov.sg,false,""
2025-04-03T22:00:00.000000,Singapore,Singapore,SG,377.66,497.14,2.31,2.31, ema.gov.sg; emcsg.com,false,""
2025-04-03T23:00:00.000000,Singapore,Singapore,SG,376.32,495.63,2.45,2.45,emcsg.com;  ema.gov.sg,false,""
2025-04-04T00:00:00.000000,Singapore,Singapore,SG,364.37,482.48,4.63,4.63,emcsg.com;  ema.gov.sg,false,""
2025-04-04T01:00:00.000000,Singapore,Singapore,SG,356.97,473.21,6.85,6.85, ema.gov.sg; emcsg.com,false,""
2025-04-04T02:00:00.000000,Singapore,Singapore,SG,354.23,469.85,7.6,7.6,emcsg.com;  ema.gov.sg,false,""
2025-04-04T03:00:00.000000,Singapore,Singapore,SG,355.32,470.97,7.48,7.48,emcsg.com;  ema.gov.sg,false,""
2025-04-04T04:00:00.000000,Singapore,Singapore,SG,366.45,483.52,5.09,5.09,emcsg.com;  ema.gov.sg,false,""
2025-04-04T05:00:00.000000,Singapore,Singapore,SG,359.76,476.79,5.91,5.91,emcsg.com;  ema.gov.sg,false,""
2025-04-04T06:00:00.000000,Singapore,Singapore,SG,360.85,477.26,6.27,6.27, ema.gov.sg; emcsg.com,false,""
2025-04-04T07:00:00.000000,Singapore,Singapore,SG,373.61,492.07,3.19,3.19,emcsg.com;  ema.gov.sg,false,""
2025-04-04T08:00:00.000000,Singapore,Singapore,SG,372.55,491.96,2.61,2.61,emcsg.com;  ema.gov.sg,false,""
2025-04-04T09:00:00.000000,Singapore,Singapore,SG,367.95,486.82,3.58,3.58, ema.gov.sg; emcsg.com,false,""
2025-04-04T10:00:00.000000,Singapore,Singapore,SG,371.8,490.98,2.94,2.94, ema.gov.sg; emcsg.com,false,""
2025-04-04T11:00:00.000000,Singapore,Singapore,SG,375.31,495.19,2.0,2.0,emcsg.com;  ema.gov.sg,false,""
2025-04-04T12:00:00.000000,Singapore,Singapore,SG,375.48,495.34,2.01,2.01,emcsg.com;  ema.gov.sg,false,""
2025-04-04T13:00:00.000000,Singapore,Singapore,SG,375.63,495.48,2.06,2.06,emcsg.com;  ema.gov.sg,false,""
2025-04-04T14:00:00.000000,Singapore,Singapore,SG,375.6,495.5,2.16,2.16, ema.gov.sg; emcsg.com,false,""
2025-04-04T15:00:00.000000,Singapore,Singapore,SG,377.66,497.22,2.27,2.27,emcsg.com;  ema.gov.sg,false,""
2025-04-04T16:00:00.000000,Singapore,Singapore,SG,378.78,498.18,2.3,2.3, ema.gov.sg; emcsg.com,false,""
2025-04-04T17:00:00.000000,Singapore,Singapore,SG,375.89,495.82,2.37,2.37, ema.gov.sg; emcsg.com,false,""
2025-04-04T18:00:00.000000,Singapore,Singapore,SG,377.68,497.34,2.42,2.42,emcsg.com;  ema.gov.sg,false,""
2025-04-04T19:00:00.000000,Singapore,Singapore,SG,375.56,495.59,2.46,2.46, ema.gov.sg; emcsg.com,false,""
2025-04-04T20:00:00.000000,Singapore,Singapore,SG,376.97,496.77,2.46,2.46, ema.gov.sg; emcsg.com,false,""
2025-04-04T21:00:00.000000,Singapore,Singapore,SG,375.57,495.59,2.42,2.42, ema.gov.sg; emcsg.com,false,""
2025-04-04T22:00:00.000000,Singapore,Singapore,SG,375.72,495.68,2.36,2.36, ema.gov.sg; emcsg.com,false,""
2025-04-04T23:00:00.000000,Singapore,Singapore,SG,374.44,494.4,2.42,2.42,emcsg.com;  ema.gov.sg,false,""
2025-04-05T00:00:00.000000,Singapore,Singapore,SG,370.13,488.86,3.68,3.68,emcsg.com;  ema.gov.sg,false,""
2025-04-05T01:00:00.000000,Singapore,Singapore,SG,363.69,481.26,5.26,5.26, ema.gov.sg; emcsg.com,false,""
2025-04-05T02:00:00.000000,Singapore,Singapore,SG,338.49,451.37,11.64,11.64, ema.gov.sg; emcsg.com,false,""
2025-04-05T03:00:00.000000,Singapore,Singapore,SG,331.17,442.36,13.82,13.82,emcsg.com;  ema.gov.sg,false,""
2025-04-05T04:00:00.000000,Singapore,Singapore,SG,324.65,434.48,15.6,15.6, ema.gov.sg; emcsg.com,false,""
2025-04-05T05:00:00.000000,Singapore,Singapore,SG,326.33,436.39,15.27,15.27, ema.gov.sg; emcsg.com,false,""
2025-04-05T06:00:00.000000,Singapore,Singapore,SG,330.31,440.66,14.58,14.58,emcsg.com;  ema.gov.sg,false,""
2025-04-05T07:00:00.000000,Singapore,Singapore,SG,351.82,464.18,10.46,10.46, ema.gov.sg; emcsg.com,false,""
2025-04-05T08:00:00.000000,Singapore,Singapore,SG,350.47,465.08,8.94,8.94,emcsg.com;  ema.gov.sg,false,""
2025-04-05T09:00:00.000000,Singapore,Singapore,SG,365.61,482.24,5.69,5.69, ema.gov.sg; emcsg.com,false,""
2025-04-05T10:00:00.000000,Singapore,Singapore,SG,376.11,494.19,3.31,3.31, ema.gov.sg; emcsg.com,false,""
2025-04-05T11:00:00.000000,Singapore,Singapore,SG,376.88,496.44,2.09,2.09,emcsg.com;  ema.gov.sg,false,""
2025-04-05T12:00:00.000000,Singapore,Singapore,SG,376.84,496.41,2.1,2.1,emcsg.com;  ema.gov.sg,false,""
2025-04-05T13:00:00.000000,Singapore,Singapore,SG,376.57,496.21,2.07,2.07,emcsg.com;  ema.gov.sg,false,""
2025-04-05T14:00:00.000000,Singapore,Singapore,SG,376.04,495.81,2.07,2.07, ema.gov.sg; emcsg.com,false,""
2025-04-05T15:00:00.000000,Singapore,Singapore,SG,375.49,495.39,2.14,2.14, ema.gov.sg; emcsg.com,false,""
2025-04-05T16:00:00.000000,Singapore,Singapore,SG,377.05,496.71,2.25,2.25, ema.gov.sg; emcsg.com,false,""
2025-04-05T17:00:00.000000,Singapore,Singapore,SG,376.66,496.41,2.29,2.29, ema.gov.sg; emcsg.com,false,""
2025-04-05T18:00:00.000000,Singapore,Singapore,SG,376.81,496.55,2.34,2.34, ema.gov.sg; emcsg.com,false,""
2025-04-05T19:00:00.000000,Singapore,Singapore,SG,378.29,497.8,2.38,2.38, ema.gov.sg; emcsg.com,false,""
2025-04-05T20:00:00.000000,Singapore,Singapore,SG,377.12,496.85,2.37,2.37,emcsg.com;  ema.gov.sg,false,""
2025-04-05T21:00:00.000000,Singapore,Singapore,SG,376.15,496.04,2.34,2.34, ema.gov.sg; emcsg.com,false,""
2025-04-05T22:00:00.000000,Singapore,Singapore,SG,377.79,497.37,2.29,2.29, ema.gov.sg; emcsg.com,false,""
2025-04-05T23:00:00.000000,Singapore,Singapore,SG,374.24,493.82,2.66,2.66,emcsg.com;  ema.gov.sg,false,""
2025-04-06T00:00:00.000000,Singapore,Singapore,SG,362.81,480.43,5.36,5.36, ema.gov.sg; emcsg.com,false,""
2025-04-06T01:00:00.000000,Singapore,Singapore,SG,348.14,462.95,9.15,9.15, ema.gov.sg; emcsg.com,false,""
2025-04-06T02:00:00.000000,Singapore,Singapore,SG,335.74,448.05,12.45,12.45, ema.gov.sg; emcsg.com,false,""
2025-04-06T03:00:00.000000,Singapore,Singapore,SG,332.83,443.82,13.77,13.77, ema.gov.sg; emcsg.com,false,""
2025-04-06T04:00:00.000000,Singapore,Singapore,SG,326.8,437.18,14.93,14.93,emcsg.com;  ema.gov.sg,false,""
2025-04-06T05:00:00.000000,Singapore,Singapore,SG,332.39,443.15,13.95,13.95, ema.gov.sg; emcsg.com,false,""
2025-04-06T06:00:00.000000,Singapore,Singapore,SG,336.54,447.5,13.29,13.29, ema.gov.sg; emcsg.com,false,""
2025-04-06T07:00:00.000000,Singapore,Singapore,SG,341.79,454.23,11.58,11.58,emcsg.com;  ema.gov.sg,false,""
2025-04-06T08:00:00.000000,Singapore,Singapore,SG,352.16,466.08,9.25,9.25, ema.gov.sg; emcsg.com,false,""
2025-04-06T09:00:00.000000,Singapore,Singapore,SG,370.78,487.17,5.16,5.16,emcsg.com;  ema.gov.sg,false,""
2025-04-06T10:00:00.000000,Singapore,Singapore,SG,376.54,495.45,2.55,2.55, ema.gov.sg; emcsg.com,false,""
2025-04-06T11:00:00.000000,Singapore,Singapore,SG,376.57,496.2,1.99,1.99, ema.gov.sg; emcsg.com,false,""
2025-04-06T12:00:00.000000,Singapore,Singapore,SG,377.83,497.19,2.01,2.01, ema.gov.sg; emcsg.com,false,""
2025-04-06T13:00:00.000000,Singapore,Singapore,SG,378.52,497.78,2.02,2.02, ema.gov.sg; emcsg.com,false,""
2025-04-06T14:00:00.000000,Singapore,Singapore,SG,377.39,496.93,2.05,2.05, ema.gov.sg; emcsg.com,false,""
2025-04-06T15:00:00.000000,Singapore,Singapore,SG,376.39,496.14,2.11,2.11,emcsg.com;  ema.gov.sg,false,""
2025-04-06T16:00:00.000000,Singapore,Singapore,SG,374.76,494.81,2.16,2.16,emcsg.com;  ema.gov.sg,false,""
2025-04-06T17:00:00.000000,Singapore,Singapore,SG,374.64,494.75,2.26,2.26, ema.gov.sg; emcsg.com,false,""
2025-04-06T18:00:00.000000,Singapore,Singapore,SG,375.84,495.78,2.33,2.33, ema.gov.sg; emcsg.com,false,""
2025-04-06T19:00:00.000000,Singapore,Singapore,SG,376.46,496.31,2.37,2.37,emcsg.com;  ema.gov.sg,false,""
2025-04-06T20:00:00.000000,Singapore,Singapore,SG,377.34,497.03,2.35,2.35,emcsg.com;  ema.gov.sg,false,""
2025-04-06T21:00:00.000000,Singapore,Singapore,SG,374.86,494.94,2.27,2.27,emcsg.com;  ema.gov.sg,false,""
2025-04-06T22:00:00.000000,Singapore,Singapore,SG,375.84,495.7,2.13,2.13,emcsg.com;  ema.gov.sg,false,""
2025-04-06T23:00:00.000000,Singapore,Singapore,SG,374.44,493.97,2.39,2.39,emcsg.com;  ema.gov.sg,false,""
2025-04-07T00:00:00.000000,Singapore,Singapore,SG,370.51,489.68,2.99,2.99,emcsg.com;  ema.gov.sg,false,""
2025-04-07T01:00:00.000000,Singapore,Singapore,SG,365.43,483.66,4.26,4.26,emcsg.com;  ema.gov.sg,false,""
2025-04-07T02:00:00.000000,Singapore,Singapore,SG,366.73,484.47,4.41,4.41, ema.gov.sg; emcsg.com,false,""
2025-04-07T03:00:00.000000,Singapore,Singapore,SG,371.92,490.74,3.02,3.02,emcsg.com;  ema.gov.sg,false,""
2025-04-07T04:00:00.000000,Singapore,Singapore,SG,372.24,491.37,2.75,2.75,emcsg.com;  ema.gov.sg,false,""
2025-04-07T05:00:00.000000,Singapore,Singapore,SG,366.2,484.75,3.94,3.94, ema.gov.sg; emcsg.com,false,""
2025-04-07T06:00:00.000000,Singapore,Singapore,SG,350.38,465.74,8.14,8.14,emcsg.com;  ema.gov.sg,false,""
2025-04-07T07:00:00.000000,Singapore,Singapore,SG,336.15,448.63,11.98,11.98,emcsg.com;  ema.gov.sg,false,""
2025-04-07T08:00:00.000000,Singapore,Singapore,SG,349.15,463.47,9.07,9.07,emcsg.com;  ema.gov.sg,false,""
2025-04-07T09:00:00.000000,Singapore,Singapore,SG,364.86,482.02,5.09,5.09,emcsg.com;  ema.gov.sg,false,""
2025-04-07T10:00:00.000000,Singapore,Singapore,SG,374.08,493.04,2.66,2.66,emcsg.com;  ema.gov.sg,false,""
2025-04-07T11:00:00.000000,Singapore,Singapore,SG,374.53,494.48,1.87,1.87,emcsg.com;  ema.gov.sg,false,""
2025-04-07T12:00:00.000000,Singapore,Singapore,SG,374.03,494.08,1.87,1.87, ema.gov.sg; emcsg.com,false,""
2025-04-07T13:00:00.000000,Singapore,Singapore,SG,374.23,494.27,1.92,1.92, ema.gov.sg; emcsg.com,false,""
2025-04-07T14:00:00.000000,Singapore,Singapore,SG,375.03,494.97,2.02,2.02, ema.gov.sg; emcsg.com,false,""
2025-04-07T15:00:00.000000,Singapore,Singapore,SG,375.01,495.0,2.11,2.11, ema.gov.sg; emcsg.com,false,""
2025-04-07T16:00:00.000000,Singapore,Singapore,SG,375.32,495.3,2.21,2.21,emcsg.com;  ema.gov.sg,false,""
2025-04-07T17:00:00.000000,Singapore,Singapore,SG,376.6,496.39,2.27,2.27,emcsg.com;  ema.gov.sg,false,""
2025-04-07T18:00:00.000000,Singapore,Singapore,SG,377.02,496.76,2.32,2.32,emcsg.com;  ema.gov.sg,false,""
2025-04-07T19:00:00.000000,Singapore,Singapore,SG,377.59,497.25,2.35,2.35, ema.gov.sg; emcsg.com,false,""
2025-04-07T20:00:00.000000,Singapore,Singapore,SG,378.59,498.08,2.33,2.33,emcsg.com;  ema.gov.sg,false,""
2025-04-07T21:00:00.000000,Singapore,Singapore,SG,376.23,496.07,2.25,2.25, ema.gov.sg; emcsg.com,false,""
2025-04-07T22:00:00.000000,Singapore,Singapore,SG,374.51,494.58,2.12,2.12,emcsg.com;  ema.gov.sg,false,""
