Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-03-16T11:00:00.000000,Singapore,Singapore,SG,377.43,497.57,3.79,3.79,emcsg.com;  ema.gov.sg,false,""
2022-03-16T12:00:00.000000,Singapore,Singapore,SG,377.96,498.15,3.88,3.88, ema.gov.sg; emcsg.com,false,""
2022-03-16T13:00:00.000000,Singapore,Singapore,SG,378.2,498.4,4.0,4.0,emcsg.com;  ema.gov.sg,false,""
2022-03-16T14:00:00.000000,Singapore,Singapore,SG,378.6,498.81,4.2,4.2, ema.gov.sg; emcsg.com,false,""
2022-03-16T15:00:00.000000,Singapore,Singapore,SG,379.0,499.22,4.39,4.39,emcsg.com;  ema.gov.sg,false,""
2022-03-16T16:00:00.000000,Singapore,Singapore,SG,379.43,499.66,4.6,4.6, ema.gov.sg; emcsg.com,false,""
2022-03-16T17:00:00.000000,Singapore,Singapore,SG,379.68,499.92,4.72,4.72,emcsg.com;  ema.gov.sg,false,""
2022-03-16T18:00:00.000000,Singapore,Singapore,SG,379.84,500.08,4.8,4.8, ema.gov.sg; emcsg.com,false,""
2022-03-16T19:00:00.000000,Singapore,Singapore,SG,379.8,500.04,4.78,4.78,emcsg.com;  ema.gov.sg,false,""
2022-03-16T20:00:00.000000,Singapore,Singapore,SG,379.79,500.03,4.78,4.78,emcsg.com;  ema.gov.sg,false,""
2022-03-16T21:00:00.000000,Singapore,Singapore,SG,379.49,499.73,4.63,4.63, ema.gov.sg; emcsg.com,false,""
2022-03-16T22:00:00.000000,Singapore,Singapore,SG,378.93,499.12,4.47,4.47, ema.gov.sg; emcsg.com,false,""
2022-03-16T23:00:00.000000,Singapore,Singapore,SG,378.01,498.12,4.27,4.27,emcsg.com;  ema.gov.sg,false,""
2022-03-17T00:00:00.000000,Singapore,Singapore,SG,373.93,493.33,4.89,4.89,emcsg.com;  ema.gov.sg,false,""
2022-03-17T01:00:00.000000,Singapore,Singapore,SG,369.02,487.47,5.98,5.98,emcsg.com;  ema.gov.sg,false,""
2022-03-17T02:00:00.000000,Singapore,Singapore,SG,366.17,484.04,6.76,6.76, ema.gov.sg; emcsg.com,false,""
2022-03-17T03:00:00.000000,Singapore,Singapore,SG,365.52,483.26,6.93,6.93,emcsg.com;  ema.gov.sg,false,""
2022-03-17T04:00:00.000000,Singapore,Singapore,SG,370.37,489.01,6.03,6.03, ema.gov.sg; emcsg.com,false,""
2022-03-17T05:00:00.000000,Singapore,Singapore,SG,378.75,498.96,4.27,4.27,emcsg.com;  ema.gov.sg,false,""
2022-03-17T06:00:00.000000,Singapore,Singapore,SG,372.84,491.86,5.83,5.83, ema.gov.sg; emcsg.com,false,""
2022-03-17T07:00:00.000000,Singapore,Singapore,SG,373.33,492.61,5.02,5.02,emcsg.com;  ema.gov.sg,false,""
2022-03-17T08:00:00.000000,Singapore,Singapore,SG,374.59,494.12,4.71,4.71,emcsg.com;  ema.gov.sg,false,""
2022-03-17T09:00:00.000000,Singapore,Singapore,SG,375.3,494.95,4.61,4.61,emcsg.com;  ema.gov.sg,false,""
2022-03-17T10:00:00.000000,Singapore,Singapore,SG,377.29,497.32,4.19,4.19, ema.gov.sg; emcsg.com,false,""
2022-03-17T11:00:00.000000,Singapore,Singapore,SG,376.98,496.95,4.25,4.25, ema.gov.sg; emcsg.com,false,""
2022-03-17T12:00:00.000000,Singapore,Singapore,SG,378.18,498.38,3.99,3.99,emcsg.com;  ema.gov.sg,false,""
2022-03-17T13:00:00.000000,Singapore,Singapore,SG,378.42,498.62,4.11,4.11, ema.gov.sg; emcsg.com,false,""
2022-03-17T14:00:00.000000,Singapore,Singapore,SG,378.8,499.01,4.29,4.29, ema.gov.sg; emcsg.com,false,""
2022-03-17T15:00:00.000000,Singapore,Singapore,SG,379.2,499.42,4.49,4.49,emcsg.com;  ema.gov.sg,false,""
2022-03-17T16:00:00.000000,Singapore,Singapore,SG,379.6,499.83,4.68,4.68, ema.gov.sg; emcsg.com,false,""
2022-03-17T17:00:00.000000,Singapore,Singapore,SG,379.86,500.1,4.81,4.81,emcsg.com;  ema.gov.sg,false,""
2022-03-17T18:00:00.000000,Singapore,Singapore,SG,380.06,500.31,4.91,4.91,emcsg.com;  ema.gov.sg,false,""
2022-03-17T19:00:00.000000,Singapore,Singapore,SG,380.18,500.43,4.97,4.97, ema.gov.sg; emcsg.com,false,""
2022-03-17T20:00:00.000000,Singapore,Singapore,SG,380.16,500.41,4.96,4.96, ema.gov.sg; emcsg.com,false,""
2022-03-17T21:00:00.000000,Singapore,Singapore,SG,379.86,500.1,4.81,4.81,emcsg.com;  ema.gov.sg,false,""
2022-03-17T22:00:00.000000,Singapore,Singapore,SG,379.11,499.29,4.6,4.6, ema.gov.sg; emcsg.com,false,""
2022-03-17T23:00:00.000000,Singapore,Singapore,SG,378.32,498.44,4.42,4.42, ema.gov.sg; emcsg.com,false,""
2022-03-18T00:00:00.000000,Singapore,Singapore,SG,375.06,494.62,4.85,4.85, ema.gov.sg; emcsg.com,false,""
2022-03-18T01:00:00.000000,Singapore,Singapore,SG,369.62,488.14,6.09,6.09, ema.gov.sg; emcsg.com,false,""
2022-03-18T02:00:00.000000,Singapore,Singapore,SG,364.32,481.78,7.42,7.42,emcsg.com;  ema.gov.sg,false,""
2022-03-18T03:00:00.000000,Singapore,Singapore,SG,362.48,479.58,7.89,7.89, ema.gov.sg; emcsg.com,false,""
2022-03-18T04:00:00.000000,Singapore,Singapore,SG,361.09,477.91,8.28,8.28, ema.gov.sg; emcsg.com,false,""
2022-03-18T05:00:00.000000,Singapore,Singapore,SG,360.81,477.58,8.27,8.27,emcsg.com;  ema.gov.sg,false,""
2022-03-18T06:00:00.000000,Singapore,Singapore,SG,362.3,479.38,7.86,7.86, ema.gov.sg; emcsg.com,false,""
2022-03-18T07:00:00.000000,Singapore,Singapore,SG,370.37,489.06,5.78,5.78, ema.gov.sg; emcsg.com,false,""
2022-03-18T08:00:00.000000,Singapore,Singapore,SG,371.41,490.31,5.48,5.48, ema.gov.sg; emcsg.com,false,""
2022-03-18T09:00:00.000000,Singapore,Singapore,SG,373.93,493.31,4.96,4.96,emcsg.com;  ema.gov.sg,false,""
2022-03-18T10:00:00.000000,Singapore,Singapore,SG,376.98,496.96,4.26,4.26,emcsg.com;  ema.gov.sg,false,""
2022-03-18T11:00:00.000000,Singapore,Singapore,SG,378.13,498.33,3.97,3.97, ema.gov.sg; emcsg.com,false,""
2022-03-18T12:00:00.000000,Singapore,Singapore,SG,378.19,498.39,4.0,4.0,emcsg.com;  ema.gov.sg,false,""
2022-03-18T13:00:00.000000,Singapore,Singapore,SG,378.4,498.6,4.1,4.1,emcsg.com;  ema.gov.sg,false,""
2022-03-18T14:00:00.000000,Singapore,Singapore,SG,378.71,498.92,4.25,4.25,emcsg.com;  ema.gov.sg,false,""
2022-03-18T15:00:00.000000,Singapore,Singapore,SG,379.05,499.27,4.42,4.42,emcsg.com;  ema.gov.sg,false,""
2022-03-18T16:00:00.000000,Singapore,Singapore,SG,379.42,499.65,4.6,4.6,emcsg.com;  ema.gov.sg,false,""
2022-03-18T17:00:00.000000,Singapore,Singapore,SG,379.68,499.92,4.72,4.72, ema.gov.sg; emcsg.com,false,""
2022-03-18T18:00:00.000000,Singapore,Singapore,SG,379.92,500.16,4.84,4.84,emcsg.com;  ema.gov.sg,false,""
2022-03-18T19:00:00.000000,Singapore,Singapore,SG,380.03,500.27,4.89,4.89,emcsg.com;  ema.gov.sg,false,""
2022-03-18T20:00:00.000000,Singapore,Singapore,SG,380.07,500.32,4.91,4.91, ema.gov.sg; emcsg.com,false,""
2022-03-18T21:00:00.000000,Singapore,Singapore,SG,379.94,500.18,4.85,4.85,emcsg.com;  ema.gov.sg,false,""
2022-03-18T22:00:00.000000,Singapore,Singapore,SG,379.67,499.91,4.72,4.72,emcsg.com;  ema.gov.sg,false,""
2022-03-18T23:00:00.000000,Singapore,Singapore,SG,378.93,499.06,4.69,4.69,emcsg.com;  ema.gov.sg,false,""
2022-03-19T00:00:00.000000,Singapore,Singapore,SG,374.55,493.9,5.43,5.43,emcsg.com;  ema.gov.sg,false,""
2022-03-19T01:00:00.000000,Singapore,Singapore,SG,368.21,486.34,6.87,6.87,emcsg.com;  ema.gov.sg,false,""
2022-03-19T02:00:00.000000,Singapore,Singapore,SG,363.74,480.99,7.97,7.97,emcsg.com;  ema.gov.sg,false,""
2022-03-19T03:00:00.000000,Singapore,Singapore,SG,360.83,477.51,8.71,8.71, ema.gov.sg; emcsg.com,false,""
2022-03-19T04:00:00.000000,Singapore,Singapore,SG,357.7,473.74,9.57,9.57,emcsg.com;  ema.gov.sg,false,""
2022-03-19T05:00:00.000000,Singapore,Singapore,SG,359.14,475.45,9.24,9.24,emcsg.com;  ema.gov.sg,false,""
2022-03-19T06:00:00.000000,Singapore,Singapore,SG,359.42,475.79,9.17,9.17, ema.gov.sg; emcsg.com,false,""
2022-03-19T07:00:00.000000,Singapore,Singapore,SG,361.27,478.02,8.67,8.67, ema.gov.sg; emcsg.com,false,""
2022-03-19T08:00:00.000000,Singapore,Singapore,SG,365.14,482.66,7.68,7.68, ema.gov.sg; emcsg.com,false,""
2022-03-19T09:00:00.000000,Singapore,Singapore,SG,373.29,492.43,5.62,5.62,emcsg.com;  ema.gov.sg,false,""
2022-03-19T10:00:00.000000,Singapore,Singapore,SG,376.75,496.6,4.66,4.66,emcsg.com;  ema.gov.sg,false,""
2022-03-19T11:00:00.000000,Singapore,Singapore,SG,378.39,498.58,4.16,4.16, ema.gov.sg; emcsg.com,false,""
2022-03-19T12:00:00.000000,Singapore,Singapore,SG,378.45,498.66,4.12,4.12, ema.gov.sg; emcsg.com,false,""
2022-03-19T13:00:00.000000,Singapore,Singapore,SG,378.51,498.72,4.15,4.15,emcsg.com;  ema.gov.sg,false,""
2022-03-19T14:00:00.000000,Singapore,Singapore,SG,378.75,498.96,4.27,4.27,emcsg.com;  ema.gov.sg,false,""
2022-03-19T15:00:00.000000,Singapore,Singapore,SG,379.03,499.25,4.41,4.41,emcsg.com;  ema.gov.sg,false,""
2022-03-19T16:00:00.000000,Singapore,Singapore,SG,379.34,499.57,4.56,4.56,emcsg.com;  ema.gov.sg,false,""
2022-03-19T17:00:00.000000,Singapore,Singapore,SG,379.61,499.84,4.69,4.69,emcsg.com;  ema.gov.sg,false,""
2022-03-19T18:00:00.000000,Singapore,Singapore,SG,379.81,500.05,4.79,4.79, ema.gov.sg; emcsg.com,false,""
2022-03-19T19:00:00.000000,Singapore,Singapore,SG,379.97,500.21,4.86,4.86,emcsg.com;  ema.gov.sg,false,""
2022-03-19T20:00:00.000000,Singapore,Singapore,SG,380.01,500.25,4.88,4.88, ema.gov.sg; emcsg.com,false,""
2022-03-19T21:00:00.000000,Singapore,Singapore,SG,379.94,500.18,4.85,4.85, ema.gov.sg; emcsg.com,false,""
2022-03-19T22:00:00.000000,Singapore,Singapore,SG,379.76,500.0,4.76,4.76,emcsg.com;  ema.gov.sg,false,""
2022-03-19T23:00:00.000000,Singapore,Singapore,SG,379.16,499.3,4.8,4.8, ema.gov.sg; emcsg.com,false,""
2022-03-20T00:00:00.000000,Singapore,Singapore,SG,376.91,496.66,5.15,5.15,emcsg.com;  ema.gov.sg,false,""
2022-03-20T01:00:00.000000,Singapore,Singapore,SG,375.58,495.1,5.34,5.34, ema.gov.sg; emcsg.com,false,""
2022-03-20T02:00:00.000000,Singapore,Singapore,SG,370.77,489.41,6.27,6.27, ema.gov.sg; emcsg.com,false,""
2022-03-20T03:00:00.000000,Singapore,Singapore,SG,365.62,483.25,7.46,7.46,emcsg.com;  ema.gov.sg,false,""
2022-03-20T04:00:00.000000,Singapore,Singapore,SG,361.76,478.57,8.67,8.67,emcsg.com;  ema.gov.sg,false,""
2022-03-20T05:00:00.000000,Singapore,Singapore,SG,356.92,472.73,10.07,10.07, ema.gov.sg; emcsg.com,false,""
2022-03-20T06:00:00.000000,Singapore,Singapore,SG,360.21,476.68,9.21,9.21, ema.gov.sg; emcsg.com,false,""
2022-03-20T07:00:00.000000,Singapore,Singapore,SG,361.62,478.38,8.79,8.79,emcsg.com;  ema.gov.sg,false,""
2022-03-20T08:00:00.000000,Singapore,Singapore,SG,366.89,484.71,7.45,7.45,emcsg.com;  ema.gov.sg,false,""
2022-03-20T09:00:00.000000,Singapore,Singapore,SG,373.89,493.11,5.63,5.63,emcsg.com;  ema.gov.sg,false,""
2022-03-20T10:00:00.000000,Singapore,Singapore,SG,376.63,496.42,4.8,4.8, ema.gov.sg; emcsg.com,false,""
2022-03-20T11:00:00.000000,Singapore,Singapore,SG,378.58,498.79,4.19,4.19, ema.gov.sg; emcsg.com,false,""
2022-03-20T12:00:00.000000,Singapore,Singapore,SG,378.49,498.7,4.14,4.14,emcsg.com;  ema.gov.sg,false,""
2022-03-20T13:00:00.000000,Singapore,Singapore,SG,378.56,498.77,4.18,4.18,emcsg.com;  ema.gov.sg,false,""
2022-03-20T14:00:00.000000,Singapore,Singapore,SG,378.84,499.05,4.31,4.31,emcsg.com;  ema.gov.sg,false,""
2022-03-20T15:00:00.000000,Singapore,Singapore,SG,379.18,499.4,4.48,4.48,emcsg.com;  ema.gov.sg,false,""
2022-03-20T16:00:00.000000,Singapore,Singapore,SG,379.52,499.75,4.64,4.64, ema.gov.sg; emcsg.com,false,""
2022-03-20T17:00:00.000000,Singapore,Singapore,SG,379.78,500.02,4.77,4.77,emcsg.com;  ema.gov.sg,false,""
2022-03-20T18:00:00.000000,Singapore,Singapore,SG,379.98,500.22,4.87,4.87, ema.gov.sg; emcsg.com,false,""
2022-03-20T19:00:00.000000,Singapore,Singapore,SG,380.06,500.3,4.91,4.91,emcsg.com;  ema.gov.sg,false,""
2022-03-20T20:00:00.000000,Singapore,Singapore,SG,380.13,500.38,4.94,4.94,emcsg.com;  ema.gov.sg,false,""
2022-03-20T21:00:00.000000,Singapore,Singapore,SG,379.89,500.14,4.83,4.83, ema.gov.sg; emcsg.com,false,""
2022-03-20T22:00:00.000000,Singapore,Singapore,SG,379.35,499.58,4.56,4.56, ema.gov.sg; emcsg.com,false,""
2022-03-20T23:00:00.000000,Singapore,Singapore,SG,378.4,498.54,4.35,4.35, ema.gov.sg; emcsg.com,false,""
2022-03-21T00:00:00.000000,Singapore,Singapore,SG,375.14,494.72,4.79,4.79,emcsg.com;  ema.gov.sg,false,""
2022-03-21T01:00:00.000000,Singapore,Singapore,SG,370.63,489.39,5.62,5.62, ema.gov.sg; emcsg.com,false,""
2022-03-21T02:00:00.000000,Singapore,Singapore,SG,363.64,481.02,7.35,7.35, ema.gov.sg; emcsg.com,false,""
2022-03-21T03:00:00.000000,Singapore,Singapore,SG,366.55,484.47,6.8,6.8,emcsg.com;  ema.gov.sg,false,""
2022-03-21T04:00:00.000000,Singapore,Singapore,SG,371.3,490.16,5.58,5.58, ema.gov.sg; emcsg.com,false,""
2022-03-21T05:00:00.000000,Singapore,Singapore,SG,364.21,481.69,7.3,7.3, ema.gov.sg; emcsg.com,false,""
2022-03-21T06:00:00.000000,Singapore,Singapore,SG,368.9,487.3,6.15,6.15,emcsg.com;  ema.gov.sg,false,""
2022-03-21T07:00:00.000000,Singapore,Singapore,SG,368.92,487.34,6.08,6.08, ema.gov.sg; emcsg.com,false,""
2022-03-21T08:00:00.000000,Singapore,Singapore,SG,370.55,489.29,5.68,5.68, ema.gov.sg; emcsg.com,false,""
2022-03-21T09:00:00.000000,Singapore,Singapore,SG,374.04,493.45,4.86,4.86,emcsg.com;  ema.gov.sg,false,""
2022-03-21T10:00:00.000000,Singapore,Singapore,SG,376.8,496.75,4.22,4.22,emcsg.com;  ema.gov.sg,false,""
2022-03-21T11:00:00.000000,Singapore,Singapore,SG,378.0,498.19,3.9,3.9,emcsg.com;  ema.gov.sg,false,""
2022-03-21T12:00:00.000000,Singapore,Singapore,SG,378.05,498.25,3.93,3.93,emcsg.com;  ema.gov.sg,false,""
2022-03-21T13:00:00.000000,Singapore,Singapore,SG,378.24,498.44,4.02,4.02, ema.gov.sg; emcsg.com,false,""
2022-03-21T14:00:00.000000,Singapore,Singapore,SG,378.54,498.75,4.17,4.17, ema.gov.sg; emcsg.com,false,""
2022-03-21T15:00:00.000000,Singapore,Singapore,SG,378.96,499.18,4.37,4.37,emcsg.com;  ema.gov.sg,false,""
2022-03-21T16:00:00.000000,Singapore,Singapore,SG,379.52,499.75,4.64,4.64, ema.gov.sg; emcsg.com,false,""
2022-03-21T17:00:00.000000,Singapore,Singapore,SG,379.66,499.9,4.71,4.71, ema.gov.sg; emcsg.com,false,""
2022-03-21T18:00:00.000000,Singapore,Singapore,SG,379.87,500.12,4.82,4.82,emcsg.com;  ema.gov.sg,false,""
2022-03-21T19:00:00.000000,Singapore,Singapore,SG,379.98,500.22,4.87,4.87, ema.gov.sg; emcsg.com,false,""
2022-03-21T20:00:00.000000,Singapore,Singapore,SG,379.97,500.21,4.86,4.86,emcsg.com;  ema.gov.sg,false,""
2022-03-21T21:00:00.000000,Singapore,Singapore,SG,379.65,499.88,4.71,4.71,emcsg.com;  ema.gov.sg,false,""
2022-03-21T22:00:00.000000,Singapore,Singapore,SG,379.08,499.31,4.43,4.43,emcsg.com;  ema.gov.sg,false,""
2022-03-21T23:00:00.000000,Singapore,Singapore,SG,378.26,498.41,4.24,4.24,emcsg.com;  ema.gov.sg,false,""
2022-03-22T00:00:00.000000,Singapore,Singapore,SG,375.56,495.27,4.53,4.53,emcsg.com;  ema.gov.sg,false,""
2022-03-22T01:00:00.000000,Singapore,Singapore,SG,371.55,490.49,5.39,5.39,emcsg.com;  ema.gov.sg,false,""
2022-03-22T02:00:00.000000,Singapore,Singapore,SG,365.96,483.81,6.76,6.76,emcsg.com;  ema.gov.sg,false,""
2022-03-22T03:00:00.000000,Singapore,Singapore,SG,366.61,484.57,6.64,6.64,emcsg.com;  ema.gov.sg,false,""
2022-03-22T04:00:00.000000,Singapore,Singapore,SG,369.36,487.87,5.96,5.96,emcsg.com;  ema.gov.sg,false,""
2022-03-22T05:00:00.000000,Singapore,Singapore,SG,374.4,493.93,4.58,4.58,emcsg.com;  ema.gov.sg,false,""
2022-03-22T06:00:00.000000,Singapore,Singapore,SG,370.67,489.46,5.55,5.55,emcsg.com;  ema.gov.sg,false,""
2022-03-22T07:00:00.000000,Singapore,Singapore,SG,374.54,494.09,4.62,4.62,emcsg.com;  ema.gov.sg,false,""
2022-03-22T08:00:00.000000,Singapore,Singapore,SG,372.77,491.97,5.04,5.04,emcsg.com;  ema.gov.sg,false,""
2022-03-22T09:00:00.000000,Singapore,Singapore,SG,373.58,492.9,4.97,4.97, ema.gov.sg; emcsg.com,false,""
2022-03-22T10:00:00.000000,Singapore,Singapore,SG,376.02,495.82,4.43,4.43,emcsg.com;  ema.gov.sg,false,""
2022-03-22T11:00:00.000000,Singapore,Singapore,SG,377.76,497.91,3.97,3.97, ema.gov.sg; emcsg.com,false,""
2022-03-22T12:00:00.000000,Singapore,Singapore,SG,378.0,498.19,3.9,3.9, ema.gov.sg; emcsg.com,false,""
2022-03-22T13:00:00.000000,Singapore,Singapore,SG,378.22,498.42,4.01,4.01, ema.gov.sg; emcsg.com,false,""
2022-03-22T14:00:00.000000,Singapore,Singapore,SG,378.59,498.8,4.19,4.19,emcsg.com;  ema.gov.sg,false,""
2022-03-22T15:00:00.000000,Singapore,Singapore,SG,378.99,499.21,4.39,4.39, ema.gov.sg; emcsg.com,false,""
2022-03-22T16:00:00.000000,Singapore,Singapore,SG,379.41,499.64,4.59,4.59, ema.gov.sg; emcsg.com,false,""
2022-03-22T17:00:00.000000,Singapore,Singapore,SG,379.67,499.91,4.72,4.72, ema.gov.sg; emcsg.com,false,""
2022-03-22T18:00:00.000000,Singapore,Singapore,SG,379.87,500.12,4.82,4.82, ema.gov.sg; emcsg.com,false,""
2022-03-22T19:00:00.000000,Singapore,Singapore,SG,379.98,500.22,4.87,4.87,emcsg.com;  ema.gov.sg,false,""
2022-03-22T20:00:00.000000,Singapore,Singapore,SG,379.99,500.23,4.87,4.87, ema.gov.sg; emcsg.com,false,""
2022-03-22T21:00:00.000000,Singapore,Singapore,SG,379.77,500.01,4.77,4.77,emcsg.com;  ema.gov.sg,false,""
2022-03-22T22:00:00.000000,Singapore,Singapore,SG,379.29,499.52,4.53,4.53,emcsg.com;  ema.gov.sg,false,""
2022-03-22T23:00:00.000000,Singapore,Singapore,SG,378.36,498.51,4.27,4.27,emcsg.com;  ema.gov.sg,false,""
2022-03-23T00:00:00.000000,Singapore,Singapore,SG,376.72,496.63,4.36,4.36,emcsg.com;  ema.gov.sg,false,""
2022-03-23T01:00:00.000000,Singapore,Singapore,SG,372.6,491.74,5.2,5.2, ema.gov.sg; emcsg.com,false,""
2022-03-23T02:00:00.000000,Singapore,Singapore,SG,365.38,483.08,7.05,7.05,emcsg.com;  ema.gov.sg,false,""
2022-03-23T03:00:00.000000,Singapore,Singapore,SG,362.8,479.99,7.71,7.71,emcsg.com;  ema.gov.sg,false,""
2022-03-23T04:00:00.000000,Singapore,Singapore,SG,365.41,483.12,7.0,7.0, ema.gov.sg; emcsg.com,false,""
2022-03-23T05:00:00.000000,Singapore,Singapore,SG,367.29,485.39,6.47,6.47, ema.gov.sg; emcsg.com,false,""
2022-03-23T06:00:00.000000,Singapore,Singapore,SG,373.05,492.31,4.97,4.97, ema.gov.sg; emcsg.com,false,""
2022-03-23T07:00:00.000000,Singapore,Singapore,SG,372.11,491.19,5.19,5.19,emcsg.com;  ema.gov.sg,false,""
2022-03-23T08:00:00.000000,Singapore,Singapore,SG,366.91,484.93,6.61,6.61, ema.gov.sg; emcsg.com,false,""
2022-03-23T09:00:00.000000,Singapore,Singapore,SG,371.26,490.11,5.65,5.65, ema.gov.sg; emcsg.com,false,""
2022-03-23T10:00:00.000000,Singapore,Singapore,SG,375.97,495.75,4.48,4.48,emcsg.com;  ema.gov.sg,false,""
2022-03-23T11:00:00.000000,Singapore,Singapore,SG,375.46,495.15,4.57,4.57,emcsg.com;  ema.gov.sg,false,""
2022-03-23T12:00:00.000000,Singapore,Singapore,SG,378.1,498.3,3.95,3.95, ema.gov.sg; emcsg.com,false,""
2022-03-23T13:00:00.000000,Singapore,Singapore,SG,378.32,498.52,4.06,4.06, ema.gov.sg; emcsg.com,false,""
2022-03-23T14:00:00.000000,Singapore,Singapore,SG,378.66,498.88,4.23,4.23, ema.gov.sg; emcsg.com,false,""
2022-03-23T15:00:00.000000,Singapore,Singapore,SG,379.06,499.28,4.42,4.42,emcsg.com;  ema.gov.sg,false,""
2022-03-23T16:00:00.000000,Singapore,Singapore,SG,379.57,499.8,4.67,4.67,emcsg.com;  ema.gov.sg,false,""
2022-03-23T17:00:00.000000,Singapore,Singapore,SG,379.76,500.0,4.76,4.76, ema.gov.sg; emcsg.com,false,""
2022-03-23T18:00:00.000000,Singapore,Singapore,SG,379.98,500.22,4.87,4.87,emcsg.com;  ema.gov.sg,false,""
2022-03-23T19:00:00.000000,Singapore,Singapore,SG,380.08,500.33,4.92,4.92, ema.gov.sg; emcsg.com,false,""
2022-03-23T20:00:00.000000,Singapore,Singapore,SG,380.07,500.32,4.91,4.91,emcsg.com;  ema.gov.sg,false,""
2022-03-23T21:00:00.000000,Singapore,Singapore,SG,379.77,500.01,4.77,4.77, ema.gov.sg; emcsg.com,false,""
2022-03-23T22:00:00.000000,Singapore,Singapore,SG,376.27,495.91,5.24,5.24,emcsg.com;  ema.gov.sg,false,""
2022-03-23T23:00:00.000000,Singapore,Singapore,SG,378.13,498.23,4.38,4.38,emcsg.com;  ema.gov.sg,false,""
2022-03-24T00:00:00.000000,Singapore,Singapore,SG,374.76,494.28,4.87,4.87,emcsg.com;  ema.gov.sg,false,""
2022-03-24T01:00:00.000000,Singapore,Singapore,SG,368.85,487.22,6.23,6.23,emcsg.com;  ema.gov.sg,false,""
2022-03-24T02:00:00.000000,Singapore,Singapore,SG,363.91,481.32,7.42,7.42,emcsg.com;  ema.gov.sg,false,""
2022-03-24T03:00:00.000000,Singapore,Singapore,SG,361.74,478.71,7.98,7.98, ema.gov.sg; emcsg.com,false,""
2022-03-24T04:00:00.000000,Singapore,Singapore,SG,362.18,479.23,7.92,7.92, ema.gov.sg; emcsg.com,false,""
2022-03-24T05:00:00.000000,Singapore,Singapore,SG,361.75,478.72,7.97,7.97, ema.gov.sg; emcsg.com,false,""
2022-03-24T06:00:00.000000,Singapore,Singapore,SG,362.92,480.15,7.62,7.62,emcsg.com;  ema.gov.sg,false,""
2022-03-24T07:00:00.000000,Singapore,Singapore,SG,365.0,482.64,7.07,7.07,emcsg.com;  ema.gov.sg,false,""
2022-03-24T08:00:00.000000,Singapore,Singapore,SG,371.7,490.68,5.33,5.33, ema.gov.sg; emcsg.com,false,""
2022-03-24T09:00:00.000000,Singapore,Singapore,SG,376.25,496.13,4.22,4.22,emcsg.com;  ema.gov.sg,false,""
2022-03-24T10:00:00.000000,Singapore,Singapore,SG,377.55,497.67,3.97,3.97, ema.gov.sg; emcsg.com,false,""
2022-03-24T11:00:00.000000,Singapore,Singapore,SG,377.96,498.15,3.88,3.88,emcsg.com;  ema.gov.sg,false,""
2022-03-24T12:00:00.000000,Singapore,Singapore,SG,378.12,498.32,3.96,3.96, ema.gov.sg; emcsg.com,false,""
2022-03-24T13:00:00.000000,Singapore,Singapore,SG,378.35,498.55,4.07,4.07,emcsg.com;  ema.gov.sg,false,""
2022-03-24T14:00:00.000000,Singapore,Singapore,SG,378.73,498.94,4.26,4.26, ema.gov.sg; emcsg.com,false,""
2022-03-24T15:00:00.000000,Singapore,Singapore,SG,379.09,499.32,4.44,4.44,emcsg.com;  ema.gov.sg,false,""
2022-03-24T16:00:00.000000,Singapore,Singapore,SG,379.44,499.67,4.61,4.61, ema.gov.sg; emcsg.com,false,""
2022-03-24T17:00:00.000000,Singapore,Singapore,SG,379.74,499.98,4.75,4.75,emcsg.com;  ema.gov.sg,false,""
2022-03-24T18:00:00.000000,Singapore,Singapore,SG,379.91,500.15,4.83,4.83,emcsg.com;  ema.gov.sg,false,""
2022-03-24T19:00:00.000000,Singapore,Singapore,SG,380.05,500.29,4.9,4.9,emcsg.com;  ema.gov.sg,false,""
2022-03-24T20:00:00.000000,Singapore,Singapore,SG,380.04,500.28,4.9,4.9,emcsg.com;  ema.gov.sg,false,""
2022-03-24T21:00:00.000000,Singapore,Singapore,SG,379.72,499.96,4.74,4.74,emcsg.com;  ema.gov.sg,false,""
2022-03-24T22:00:00.000000,Singapore,Singapore,SG,379.01,499.23,4.39,4.39,emcsg.com;  ema.gov.sg,false,""
2022-03-24T23:00:00.000000,Singapore,Singapore,SG,377.83,497.93,4.19,4.19, ema.gov.sg; emcsg.com,false,""
2022-03-25T00:00:00.000000,Singapore,Singapore,SG,373.7,493.06,4.89,4.89,emcsg.com;  ema.gov.sg,false,""
2022-03-25T01:00:00.000000,Singapore,Singapore,SG,368.61,487.0,6.03,6.03,emcsg.com;  ema.gov.sg,false,""
2022-03-25T02:00:00.000000,Singapore,Singapore,SG,364.51,482.09,7.04,7.04, ema.gov.sg; emcsg.com,false,""
2022-03-25T03:00:00.000000,Singapore,Singapore,SG,361.63,478.63,7.77,7.77,emcsg.com;  ema.gov.sg,false,""
2022-03-25T04:00:00.000000,Singapore,Singapore,SG,359.86,476.51,8.27,8.27,emcsg.com;  ema.gov.sg,false,""
2022-03-25T05:00:00.000000,Singapore,Singapore,SG,362.91,480.17,7.44,7.44,emcsg.com;  ema.gov.sg,false,""
