Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-03-21T14:00:00.000000,Singapore,Singapore,SG,374.43,494.54,2.16,2.16,emcsg.com;  ema.gov.sg,false,""
2024-03-21T15:00:00.000000,Singapore,Singapore,SG,374.62,494.73,2.25,2.25,emcsg.com;  ema.gov.sg,false,""
2024-03-21T16:00:00.000000,Singapore,Singapore,SG,374.81,494.93,2.35,2.35,emcsg.com;  ema.gov.sg,false,""
2024-03-21T17:00:00.000000,Singapore,Singapore,SG,374.99,495.12,2.44,2.44,emcsg.com;  ema.gov.sg,false,""
2024-03-21T18:00:00.000000,Singapore,Singapore,SG,375.09,495.21,2.48,2.48, ema.gov.sg; emcsg.com,false,""
2024-03-21T19:00:00.000000,Singapore,Singapore,SG,375.15,495.27,2.51,2.51,emcsg.com;  ema.gov.sg,false,""
2024-03-21T20:00:00.000000,Singapore,Singapore,SG,375.13,495.25,2.5,2.5, ema.gov.sg; emcsg.com,false,""
2024-03-21T21:00:00.000000,Singapore,Singapore,SG,375.13,495.25,2.5,2.5, ema.gov.sg; emcsg.com,false,""
2024-03-21T22:00:00.000000,Singapore,Singapore,SG,375.02,495.15,2.45,2.45, ema.gov.sg; emcsg.com,false,""
2024-03-21T23:00:00.000000,Singapore,Singapore,SG,373.72,493.63,2.6,2.6, ema.gov.sg; emcsg.com,false,""
2024-03-22T00:00:00.000000,Singapore,Singapore,SG,367.14,485.76,4.16,4.16, ema.gov.sg; emcsg.com,false,""
2024-03-22T01:00:00.000000,Singapore,Singapore,SG,357.33,473.99,6.71,6.71,emcsg.com;  ema.gov.sg,false,""
2024-03-22T02:00:00.000000,Singapore,Singapore,SG,352.74,468.47,7.92,7.92, ema.gov.sg; emcsg.com,false,""
2024-03-22T03:00:00.000000,Singapore,Singapore,SG,345.02,459.21,9.95,9.95,emcsg.com;  ema.gov.sg,false,""
2024-03-22T04:00:00.000000,Singapore,Singapore,SG,340.29,453.54,11.11,11.11,emcsg.com;  ema.gov.sg,false,""
2024-03-22T05:00:00.000000,Singapore,Singapore,SG,347.44,462.14,9.21,9.21, ema.gov.sg; emcsg.com,false,""
2024-03-22T06:00:00.000000,Singapore,Singapore,SG,348.74,463.7,8.84,8.84, ema.gov.sg; emcsg.com,false,""
2024-03-22T07:00:00.000000,Singapore,Singapore,SG,356.51,473.04,6.78,6.78,emcsg.com;  ema.gov.sg,false,""
2024-03-22T08:00:00.000000,Singapore,Singapore,SG,362.22,479.9,5.26,5.26,emcsg.com;  ema.gov.sg,false,""
2024-03-22T09:00:00.000000,Singapore,Singapore,SG,367.91,486.73,3.77,3.77,emcsg.com;  ema.gov.sg,false,""
2024-03-22T10:00:00.000000,Singapore,Singapore,SG,371.6,491.16,2.81,2.81, ema.gov.sg; emcsg.com,false,""
2024-03-22T11:00:00.000000,Singapore,Singapore,SG,374.29,494.39,2.09,2.09,emcsg.com;  ema.gov.sg,false,""
2024-03-22T12:00:00.000000,Singapore,Singapore,SG,374.3,494.4,2.1,2.1, ema.gov.sg; emcsg.com,false,""
2024-03-22T13:00:00.000000,Singapore,Singapore,SG,374.39,494.5,2.14,2.14, ema.gov.sg; emcsg.com,false,""
2024-03-22T14:00:00.000000,Singapore,Singapore,SG,374.59,494.71,2.24,2.24, ema.gov.sg; emcsg.com,false,""
2024-03-22T15:00:00.000000,Singapore,Singapore,SG,374.85,494.97,2.37,2.37,emcsg.com;  ema.gov.sg,false,""
2024-03-22T16:00:00.000000,Singapore,Singapore,SG,375.15,495.27,2.51,2.51,emcsg.com;  ema.gov.sg,false,""
2024-03-22T17:00:00.000000,Singapore,Singapore,SG,375.19,495.32,2.53,2.53,emcsg.com;  ema.gov.sg,false,""
2024-03-22T18:00:00.000000,Singapore,Singapore,SG,375.36,495.49,2.62,2.62, ema.gov.sg; emcsg.com,false,""
2024-03-22T19:00:00.000000,Singapore,Singapore,SG,375.44,495.57,2.65,2.65,emcsg.com;  ema.gov.sg,false,""
2024-03-22T20:00:00.000000,Singapore,Singapore,SG,375.45,495.58,2.66,2.66,emcsg.com;  ema.gov.sg,false,""
2024-03-22T21:00:00.000000,Singapore,Singapore,SG,375.4,495.53,2.63,2.63,emcsg.com;  ema.gov.sg,false,""
2024-03-22T22:00:00.000000,Singapore,Singapore,SG,375.21,495.34,2.54,2.54,emcsg.com;  ema.gov.sg,false,""
2024-03-22T23:00:00.000000,Singapore,Singapore,SG,374.09,494.02,2.72,2.72, ema.gov.sg; emcsg.com,false,""
2024-03-23T00:00:00.000000,Singapore,Singapore,SG,365.96,484.29,4.7,4.7,emcsg.com;  ema.gov.sg,false,""
2024-03-23T01:00:00.000000,Singapore,Singapore,SG,357.41,474.03,6.91,6.91,emcsg.com;  ema.gov.sg,false,""
2024-03-23T02:00:00.000000,Singapore,Singapore,SG,344.91,459.03,10.17,10.17,emcsg.com;  ema.gov.sg,false,""
2024-03-23T03:00:00.000000,Singapore,Singapore,SG,339.22,452.19,11.7,11.7,emcsg.com;  ema.gov.sg,false,""
2024-03-23T04:00:00.000000,Singapore,Singapore,SG,334.81,446.88,12.87,12.87,emcsg.com;  ema.gov.sg,false,""
2024-03-23T05:00:00.000000,Singapore,Singapore,SG,338.92,451.82,11.83,11.83, ema.gov.sg; emcsg.com,false,""
2024-03-23T06:00:00.000000,Singapore,Singapore,SG,340.67,453.91,11.37,11.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T07:00:00.000000,Singapore,Singapore,SG,342.43,456.03,10.92,10.92, ema.gov.sg; emcsg.com,false,""
2024-03-23T08:00:00.000000,Singapore,Singapore,SG,351.61,467.06,8.47,8.47,emcsg.com;  ema.gov.sg,false,""
2024-03-23T09:00:00.000000,Singapore,Singapore,SG,351.36,466.77,8.52,8.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T10:00:00.000000,Singapore,Singapore,SG,356.22,472.63,7.11,7.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T11:00:00.000000,Singapore,Singapore,SG,359.53,476.61,6.23,6.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T12:00:00.000000,Singapore,Singapore,SG,374.66,494.77,2.27,2.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T13:00:00.000000,Singapore,Singapore,SG,374.69,494.8,2.29,2.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T14:00:00.000000,Singapore,Singapore,SG,374.83,494.94,2.35,2.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T15:00:00.000000,Singapore,Singapore,SG,374.97,495.1,2.43,2.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T16:00:00.000000,Singapore,Singapore,SG,375.14,495.27,2.51,2.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T17:00:00.000000,Singapore,Singapore,SG,375.28,495.41,2.58,2.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T18:00:00.000000,Singapore,Singapore,SG,375.4,495.53,2.63,2.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T19:00:00.000000,Singapore,Singapore,SG,375.46,495.6,2.67,2.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T20:00:00.000000,Singapore,Singapore,SG,375.47,495.61,2.67,2.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T21:00:00.000000,Singapore,Singapore,SG,375.33,495.46,2.6,2.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T22:00:00.000000,Singapore,Singapore,SG,375.1,495.22,2.49,2.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-23T23:00:00.000000,Singapore,Singapore,SG,359.33,476.34,6.43,6.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T00:00:00.000000,Singapore,Singapore,SG,353.31,469.11,8.01,8.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T01:00:00.000000,Singapore,Singapore,SG,345.37,459.59,10.03,10.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T02:00:00.000000,Singapore,Singapore,SG,337.24,449.82,12.15,12.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T03:00:00.000000,Singapore,Singapore,SG,331.42,442.82,13.74,13.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T04:00:00.000000,Singapore,Singapore,SG,328.55,439.36,14.55,14.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T05:00:00.000000,Singapore,Singapore,SG,330.92,442.21,13.92,13.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T06:00:00.000000,Singapore,Singapore,SG,337.3,449.87,12.22,12.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T07:00:00.000000,Singapore,Singapore,SG,340.79,454.06,11.32,11.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T08:00:00.000000,Singapore,Singapore,SG,346.33,460.72,9.81,9.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T09:00:00.000000,Singapore,Singapore,SG,354.08,470.05,7.72,7.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T10:00:00.000000,Singapore,Singapore,SG,358.94,475.92,6.31,6.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T11:00:00.000000,Singapore,Singapore,SG,362.23,479.87,5.44,5.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T12:00:00.000000,Singapore,Singapore,SG,374.54,494.65,2.21,2.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T13:00:00.000000,Singapore,Singapore,SG,374.56,494.68,2.23,2.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T14:00:00.000000,Singapore,Singapore,SG,374.7,494.81,2.29,2.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T15:00:00.000000,Singapore,Singapore,SG,374.84,494.96,2.36,2.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T16:00:00.000000,Singapore,Singapore,SG,375.01,495.13,2.44,2.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T17:00:00.000000,Singapore,Singapore,SG,375.14,495.27,2.51,2.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T18:00:00.000000,Singapore,Singapore,SG,375.25,495.38,2.56,2.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T19:00:00.000000,Singapore,Singapore,SG,375.32,495.45,2.59,2.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T20:00:00.000000,Singapore,Singapore,SG,375.32,495.45,2.6,2.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T21:00:00.000000,Singapore,Singapore,SG,375.19,495.32,2.53,2.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T22:00:00.000000,Singapore,Singapore,SG,374.96,495.08,2.42,2.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-24T23:00:00.000000,Singapore,Singapore,SG,362.21,479.82,5.59,5.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-25T00:00:00.000000,Singapore,Singapore,SG,357.8,474.61,6.35,6.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-25T01:00:00.000000,Singapore,Singapore,SG,349.55,464.71,8.49,8.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-25T02:00:00.000000,Singapore,Singapore,SG,342.34,456.05,10.4,10.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-25T03:00:00.000000,Singapore,Singapore,SG,342.14,455.81,10.44,10.44,emcsg.com;  ema.gov.sg,false,""
2024-03-25T04:00:00.000000,Singapore,Singapore,SG,341.47,454.98,10.7,10.7,emcsg.com;  ema.gov.sg,false,""
2024-03-25T05:00:00.000000,Singapore,Singapore,SG,340.96,454.38,10.8,10.8,emcsg.com;  ema.gov.sg,false,""
2024-03-25T06:00:00.000000,Singapore,Singapore,SG,346.28,460.77,9.36,9.36, ema.gov.sg; emcsg.com,false,""
2024-03-25T07:00:00.000000,Singapore,Singapore,SG,348.11,462.98,8.85,8.85,emcsg.com;  ema.gov.sg,false,""
2024-03-25T08:00:00.000000,Singapore,Singapore,SG,356.95,473.61,6.51,6.51,emcsg.com;  ema.gov.sg,false,""
2024-03-25T09:00:00.000000,Singapore,Singapore,SG,363.08,480.97,4.88,4.88, ema.gov.sg; emcsg.com,false,""
2024-03-25T10:00:00.000000,Singapore,Singapore,SG,371.51,491.09,2.66,2.66, ema.gov.sg; emcsg.com,false,""
2024-03-25T11:00:00.000000,Singapore,Singapore,SG,374.04,494.14,1.97,1.97, ema.gov.sg; emcsg.com,false,""
2024-03-25T12:00:00.000000,Singapore,Singapore,SG,374.07,494.17,1.99,1.99,emcsg.com;  ema.gov.sg,false,""
2024-03-25T13:00:00.000000,Singapore,Singapore,SG,374.14,494.24,2.02,2.02,emcsg.com;  ema.gov.sg,false,""
2024-03-25T14:00:00.000000,Singapore,Singapore,SG,374.31,494.41,2.1,2.1, ema.gov.sg; emcsg.com,false,""
2024-03-25T15:00:00.000000,Singapore,Singapore,SG,374.5,494.61,2.2,2.2,emcsg.com;  ema.gov.sg,false,""
2024-03-25T16:00:00.000000,Singapore,Singapore,SG,374.7,494.81,2.29,2.29, ema.gov.sg; emcsg.com,false,""
2024-03-25T17:00:00.000000,Singapore,Singapore,SG,374.86,494.98,2.37,2.37,emcsg.com;  ema.gov.sg,false,""
2024-03-25T18:00:00.000000,Singapore,Singapore,SG,374.94,495.06,2.41,2.41, ema.gov.sg; emcsg.com,false,""
2024-03-25T19:00:00.000000,Singapore,Singapore,SG,375.01,495.13,2.44,2.44, ema.gov.sg; emcsg.com,false,""
2024-03-25T20:00:00.000000,Singapore,Singapore,SG,374.98,495.11,2.43,2.43, ema.gov.sg; emcsg.com,false,""
2024-03-25T21:00:00.000000,Singapore,Singapore,SG,374.86,494.98,2.37,2.37,emcsg.com;  ema.gov.sg,false,""
2024-03-25T22:00:00.000000,Singapore,Singapore,SG,374.61,494.73,2.25,2.25, ema.gov.sg; emcsg.com,false,""
2024-03-25T23:00:00.000000,Singapore,Singapore,SG,373.25,493.13,2.43,2.43,emcsg.com;  ema.gov.sg,false,""
2024-03-26T00:00:00.000000,Singapore,Singapore,SG,365.9,484.34,4.21,4.21,emcsg.com;  ema.gov.sg,false,""
2024-03-26T01:00:00.000000,Singapore,Singapore,SG,357.99,474.85,6.25,6.25, ema.gov.sg; emcsg.com,false,""
2024-03-26T02:00:00.000000,Singapore,Singapore,SG,350.08,465.35,8.34,8.34,emcsg.com;  ema.gov.sg,false,""
2024-03-26T03:00:00.000000,Singapore,Singapore,SG,344.02,458.06,9.97,9.97, ema.gov.sg; emcsg.com,false,""
2024-03-26T04:00:00.000000,Singapore,Singapore,SG,340.7,454.06,10.89,10.89, ema.gov.sg; emcsg.com,false,""
2024-03-26T05:00:00.000000,Singapore,Singapore,SG,339.83,453.02,11.1,11.1, ema.gov.sg; emcsg.com,false,""
2024-03-26T06:00:00.000000,Singapore,Singapore,SG,341.79,455.38,10.57,10.57,emcsg.com;  ema.gov.sg,false,""
2024-03-26T07:00:00.000000,Singapore,Singapore,SG,347.6,462.37,9.01,9.01,emcsg.com;  ema.gov.sg,false,""
2024-03-26T08:00:00.000000,Singapore,Singapore,SG,353.66,469.68,7.23,7.23, ema.gov.sg; emcsg.com,false,""
2024-03-26T09:00:00.000000,Singapore,Singapore,SG,362.29,480.08,4.87,4.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-03-26T10:00:00.000000,Singapore,Singapore,SG,371.25,490.86,2.43,2.43, ema.gov.sg; emcsg.com,false,""
2024-03-26T11:00:00.000000,Singapore,Singapore,SG,373.64,493.73,1.78,1.78, ema.gov.sg; emcsg.com,false,""
2024-03-26T12:00:00.000000,Singapore,Singapore,SG,373.66,493.75,1.79,1.79,emcsg.com;  ema.gov.sg,false,""
2024-03-26T13:00:00.000000,Singapore,Singapore,SG,373.73,493.82,1.82,1.82,emcsg.com;  ema.gov.sg,false,""
2024-03-26T14:00:00.000000,Singapore,Singapore,SG,373.89,493.98,1.9,1.9,emcsg.com;  ema.gov.sg,false,""
2024-03-26T15:00:00.000000,Singapore,Singapore,SG,374.06,494.16,1.98,1.98,emcsg.com;  ema.gov.sg,false,""
2024-03-26T16:00:00.000000,Singapore,Singapore,SG,374.22,494.33,2.06,2.06,emcsg.com;  ema.gov.sg,false,""
2024-03-26T17:00:00.000000,Singapore,Singapore,SG,374.37,494.48,2.13,2.13,emcsg.com;  ema.gov.sg,false,""
2024-03-26T18:00:00.000000,Singapore,Singapore,SG,374.46,494.57,2.18,2.18,emcsg.com;  ema.gov.sg,false,""
2024-03-26T19:00:00.000000,Singapore,Singapore,SG,374.54,494.65,2.22,2.22, ema.gov.sg; emcsg.com,false,""
2024-03-26T20:00:00.000000,Singapore,Singapore,SG,374.52,494.63,2.21,2.21,emcsg.com;  ema.gov.sg,false,""
2024-03-26T21:00:00.000000,Singapore,Singapore,SG,374.39,494.5,2.14,2.14,emcsg.com;  ema.gov.sg,false,""
2024-03-26T22:00:00.000000,Singapore,Singapore,SG,374.17,494.28,2.04,2.04, ema.gov.sg; emcsg.com,false,""
2024-03-26T23:00:00.000000,Singapore,Singapore,SG,373.12,493.05,2.15,2.15,emcsg.com;  ema.gov.sg,false,""
2024-03-27T00:00:00.000000,Singapore,Singapore,SG,366.14,484.7,3.84,3.84, ema.gov.sg; emcsg.com,false,""
2024-03-27T01:00:00.000000,Singapore,Singapore,SG,358.37,475.36,5.89,5.89,emcsg.com;  ema.gov.sg,false,""
2024-03-27T02:00:00.000000,Singapore,Singapore,SG,349.83,465.11,8.15,8.15, ema.gov.sg; emcsg.com,false,""
2024-03-27T03:00:00.000000,Singapore,Singapore,SG,345.88,460.36,9.23,9.23,emcsg.com;  ema.gov.sg,false,""
2024-03-27T04:00:00.000000,Singapore,Singapore,SG,341.28,454.82,10.44,10.44,emcsg.com;  ema.gov.sg,false,""
2024-03-27T05:00:00.000000,Singapore,Singapore,SG,337.63,450.45,11.38,11.38,emcsg.com;  ema.gov.sg,false,""
2024-03-27T06:00:00.000000,Singapore,Singapore,SG,344.05,458.17,9.65,9.65,emcsg.com;  ema.gov.sg,false,""
2024-03-27T07:00:00.000000,Singapore,Singapore,SG,348.98,464.09,8.33,8.33, ema.gov.sg; emcsg.com,false,""
2024-03-27T08:00:00.000000,Singapore,Singapore,SG,358.83,475.93,5.72,5.72, ema.gov.sg; emcsg.com,false,""
2024-03-27T09:00:00.000000,Singapore,Singapore,SG,364.87,483.18,4.16,4.16,emcsg.com;  ema.gov.sg,false,""
2024-03-27T10:00:00.000000,Singapore,Singapore,SG,370.04,489.39,2.77,2.77, ema.gov.sg; emcsg.com,false,""
2024-03-27T11:00:00.000000,Singapore,Singapore,SG,373.66,493.75,1.79,1.79, ema.gov.sg; emcsg.com,false,""
2024-03-27T12:00:00.000000,Singapore,Singapore,SG,373.66,493.75,1.79,1.79,emcsg.com;  ema.gov.sg,false,""
2024-03-27T13:00:00.000000,Singapore,Singapore,SG,373.74,493.83,1.83,1.83, ema.gov.sg; emcsg.com,false,""
2024-03-27T14:00:00.000000,Singapore,Singapore,SG,373.91,494.0,1.91,1.91,emcsg.com;  ema.gov.sg,false,""
2024-03-27T15:00:00.000000,Singapore,Singapore,SG,374.09,494.19,2.0,2.0,emcsg.com;  ema.gov.sg,false,""
2024-03-27T16:00:00.000000,Singapore,Singapore,SG,374.26,494.36,2.08,2.08,emcsg.com;  ema.gov.sg,false,""
2024-03-27T17:00:00.000000,Singapore,Singapore,SG,374.42,494.53,2.16,2.16,emcsg.com;  ema.gov.sg,false,""
2024-03-27T18:00:00.000000,Singapore,Singapore,SG,374.53,494.64,2.21,2.21, ema.gov.sg; emcsg.com,false,""
2024-03-27T19:00:00.000000,Singapore,Singapore,SG,374.58,494.7,2.24,2.24, ema.gov.sg; emcsg.com,false,""
2024-03-27T20:00:00.000000,Singapore,Singapore,SG,374.58,494.7,2.24,2.24,emcsg.com;  ema.gov.sg,false,""
2024-03-27T21:00:00.000000,Singapore,Singapore,SG,374.46,494.57,2.18,2.18,emcsg.com;  ema.gov.sg,false,""
2024-03-27T22:00:00.000000,Singapore,Singapore,SG,374.24,494.34,2.07,2.07,emcsg.com;  ema.gov.sg,false,""
2024-03-27T23:00:00.000000,Singapore,Singapore,SG,373.0,492.89,2.22,2.22,emcsg.com;  ema.gov.sg,false,""
2024-03-28T00:00:00.000000,Singapore,Singapore,SG,365.65,484.1,4.02,4.02,emcsg.com;  ema.gov.sg,false,""
2024-03-28T01:00:00.000000,Singapore,Singapore,SG,357.66,474.5,6.1,6.1,emcsg.com;  ema.gov.sg,false,""
2024-03-28T02:00:00.000000,Singapore,Singapore,SG,349.5,464.7,8.26,8.26, ema.gov.sg; emcsg.com,false,""
2024-03-28T03:00:00.000000,Singapore,Singapore,SG,349.08,464.19,8.4,8.4,emcsg.com;  ema.gov.sg,false,""
2024-03-28T04:00:00.000000,Singapore,Singapore,SG,353.05,468.96,7.35,7.35,emcsg.com;  ema.gov.sg,false,""
2024-03-28T05:00:00.000000,Singapore,Singapore,SG,358.61,475.66,5.83,5.83, ema.gov.sg; emcsg.com,false,""
2024-03-28T06:00:00.000000,Singapore,Singapore,SG,359.24,476.42,5.66,5.66,emcsg.com;  ema.gov.sg,false,""
2024-03-28T07:00:00.000000,Singapore,Singapore,SG,360.27,477.64,5.41,5.41,emcsg.com;  ema.gov.sg,false,""
2024-03-28T08:00:00.000000,Singapore,Singapore,SG,352.93,468.84,7.32,7.32, ema.gov.sg; emcsg.com,false,""
2024-03-28T09:00:00.000000,Singapore,Singapore,SG,364.02,482.15,4.41,4.41, ema.gov.sg; emcsg.com,false,""
2024-03-28T10:00:00.000000,Singapore,Singapore,SG,371.91,491.62,2.33,2.33, ema.gov.sg; emcsg.com,false,""
2024-03-28T11:00:00.000000,Singapore,Singapore,SG,373.81,493.9,1.86,1.86, ema.gov.sg; emcsg.com,false,""
2024-03-28T12:00:00.000000,Singapore,Singapore,SG,373.82,493.91,1.86,1.86, ema.gov.sg; emcsg.com,false,""
2024-03-28T13:00:00.000000,Singapore,Singapore,SG,373.89,493.98,1.9,1.9, ema.gov.sg; emcsg.com,false,""
2024-03-28T14:00:00.000000,Singapore,Singapore,SG,374.03,494.13,1.97,1.97,emcsg.com;  ema.gov.sg,false,""
2024-03-28T15:00:00.000000,Singapore,Singapore,SG,374.21,494.32,2.06,2.06, ema.gov.sg; emcsg.com,false,""
2024-03-28T16:00:00.000000,Singapore,Singapore,SG,374.53,494.64,2.21,2.21,emcsg.com;  ema.gov.sg,false,""
2024-03-28T17:00:00.000000,Singapore,Singapore,SG,374.54,494.65,2.22,2.22,emcsg.com;  ema.gov.sg,false,""
2024-03-28T18:00:00.000000,Singapore,Singapore,SG,374.65,494.76,2.27,2.27,emcsg.com;  ema.gov.sg,false,""
2024-03-28T19:00:00.000000,Singapore,Singapore,SG,374.73,494.84,2.31,2.31,emcsg.com;  ema.gov.sg,false,""
2024-03-28T20:00:00.000000,Singapore,Singapore,SG,374.73,494.84,2.31,2.31, ema.gov.sg; emcsg.com,false,""
2024-03-28T21:00:00.000000,Singapore,Singapore,SG,374.67,494.78,2.28,2.28,emcsg.com;  ema.gov.sg,false,""
2024-03-28T22:00:00.000000,Singapore,Singapore,SG,374.56,494.68,2.23,2.23, ema.gov.sg; emcsg.com,false,""
2024-03-28T23:00:00.000000,Singapore,Singapore,SG,373.42,493.31,2.5,2.5,emcsg.com;  ema.gov.sg,false,""
2024-03-29T00:00:00.000000,Singapore,Singapore,SG,368.45,487.37,3.68,3.68,emcsg.com;  ema.gov.sg,false,""
2024-03-29T01:00:00.000000,Singapore,Singapore,SG,356.56,473.1,6.78,6.78,emcsg.com;  ema.gov.sg,false,""
2024-03-29T02:00:00.000000,Singapore,Singapore,SG,346.66,461.19,9.44,9.44,emcsg.com;  ema.gov.sg,false,""
2024-03-29T03:00:00.000000,Singapore,Singapore,SG,340.39,453.66,11.12,11.12, ema.gov.sg; emcsg.com,false,""
2024-03-29T04:00:00.000000,Singapore,Singapore,SG,337.76,450.5,11.8,11.8, ema.gov.sg; emcsg.com,false,""
2024-03-29T05:00:00.000000,Singapore,Singapore,SG,331.73,443.25,13.43,13.43, ema.gov.sg; emcsg.com,false,""
2024-03-29T06:00:00.000000,Singapore,Singapore,SG,335.19,447.41,12.5,12.5, ema.gov.sg; emcsg.com,false,""
2024-03-29T07:00:00.000000,Singapore,Singapore,SG,339.91,453.08,11.27,11.27, ema.gov.sg; emcsg.com,false,""
2024-03-29T08:00:00.000000,Singapore,Singapore,SG,347.84,462.61,9.12,9.12,emcsg.com;  ema.gov.sg,false,""
2024-03-29T09:00:00.000000,Singapore,Singapore,SG,358.76,475.75,6.16,6.16, ema.gov.sg; emcsg.com,false,""
2024-03-29T10:00:00.000000,Singapore,Singapore,SG,370.03,489.31,3.09,3.09, ema.gov.sg; emcsg.com,false,""
2024-03-29T11:00:00.000000,Singapore,Singapore,SG,374.0,494.1,1.95,1.95, ema.gov.sg; emcsg.com,false,""
2024-03-29T12:00:00.000000,Singapore,Singapore,SG,374.01,494.11,1.96,1.96,emcsg.com;  ema.gov.sg,false,""
2024-03-29T13:00:00.000000,Singapore,Singapore,SG,374.03,494.13,1.97,1.97,emcsg.com;  ema.gov.sg,false,""
2024-03-29T14:00:00.000000,Singapore,Singapore,SG,374.17,494.28,2.04,2.04,emcsg.com;  ema.gov.sg,false,""
2024-03-29T15:00:00.000000,Singapore,Singapore,SG,374.21,494.31,2.05,2.05, ema.gov.sg; emcsg.com,false,""
2024-03-29T16:00:00.000000,Singapore,Singapore,SG,374.34,494.44,2.12,2.12,emcsg.com;  ema.gov.sg,false,""
2024-03-29T17:00:00.000000,Singapore,Singapore,SG,374.54,494.65,2.22,2.22, ema.gov.sg; emcsg.com,false,""
2024-03-29T18:00:00.000000,Singapore,Singapore,SG,374.64,494.75,2.26,2.26,emcsg.com;  ema.gov.sg,false,""
2024-03-29T19:00:00.000000,Singapore,Singapore,SG,374.71,494.82,2.3,2.3, ema.gov.sg; emcsg.com,false,""
2024-03-29T20:00:00.000000,Singapore,Singapore,SG,374.71,494.82,2.3,2.3,emcsg.com;  ema.gov.sg,false,""
2024-03-29T21:00:00.000000,Singapore,Singapore,SG,374.65,494.76,2.27,2.27, ema.gov.sg; emcsg.com,false,""
